V1;V2
-40,23158292;-17,73560502
-40,23110016;-17,73549396
-40,23049716;-17,73542997
-40,23001512;-17,73543501
-40,229532;-17,73534699
-40,22873712;-17,73533097
-40,22811;-17,735337
-40,227579;-17,73522702
-40,22699796;-17,73500103
-40,22649;-17,73472896
-40,22602884;-17,73447903
-40,225473;-17,73429903
-40,22481996;-17,73407502
-40,22419284;-17,73396504
-40,22368596;-17,73392301
-40,22315712;-17,73399798
-40,222629;-17,73423297
-40,22190792;-17,73444798
-40,22145216;-17,73463698
-40,22087688;-17,734896
-40,220469;-17,73510804
-40,22011116;-17,73541098
-40,21965684;-17,73585396
-40,21932384;-17,73620397
-40,21899084;-17,73671499
-40,21870788;-17,737272
-40,21849512;-17,73771201
-40,21814088;-17,73838503
-40,217931;-17,73905697
-40,21794504;-17,74044198
-40,21785504;-17,74108998
-40,21787016;-17,74266003
-40,218021;-17,74321299
-40,21807284;-17,74365102
-40,21812612;-17,744112
-40,21813116;-17,74459701
-40,21808904;-17,74522098
-40,21802316;-17,74579896
-40,217859;-17,74633203
-40,21774308;-17,74679499
-40,21746012;-17,74732797
-40,21715196;-17,74786203
-40,216797;-17,74851201
-40,21629696;-17,74914003
-40,21596288;-17,74951299
-40,21553412;-17,74990899
-40,21498512;-17,75046897
-40,21460496;-17,75100303
-40,21431984;-17,75142198
-40,21405992;-17,75190897
-40,21370316;-17,752374
-40,213323;-17,75290896
-40,21303896;-17,75348901
-40,21285104;-17,75399796
-40,21268796;-17,75448504
-40,21252308;-17,75490201
-40,21247916;-17,75534103
-40,21233984;-17,75582703
-40,21215192;-17,75631402
-40,21196616;-17,75700801
-40,21180092;-17,75742597
-40,21161408;-17,75791197
-40,21137792;-17,75844603
-40,21114284;-17,759025
-40,21090812;-17,75969703
-40,21067304;-17,76023001
-40,21036488;-17,76076398
-40,21005492;-17,76115998
-40,20967296;-17,761509
-40,20921792;-17,76176802
-40,20873984;-17,76214197
-40,20828408;-17,7624
-40,20775812;-17,76277404
-40,20718392;-17,76324096
-40,20680196;-17,76354498
-40,20646788;-17,763894
-40,20618204;-17,76426597
-40,20589908;-17,764893
-40,20575904;-17,76535596
-40,20559812;-17,76607299
-40,20560388;-17,76667302
-40,20563304;-17,76713499
-40,20576012;-17,76780297
-40,20581484;-17,76851901
-40,20594012;-17,76897999
-40,20589692;-17,76944196
-40,20554088;-17,77006899
-40,20523308;-17,77057902
-40,20492384;-17,77102101
-40,20466392;-17,771508
-40,20437988;-17,77204197
-40,20419196;-17,77245903
-40,20395508;-17,77290003
-40,20369408;-17,77329504
-40,203603;-17,77384998
-40,20360804;-17,77433499
-40,20344388;-17,77486797
-40,20337692;-17,77533003
-40,20330888;-17,77581603
-40,20331896;-17,77678596
-40,20327792;-17,77752504
-40,20329484;-17,77923396
-40,20327684;-17,77981104
-40,20321204;-17,78050404
-40,20307416;-17,78122197
-40,20307992;-17,78177601
-40,20282504;-17,782794
-40,20271092;-17,783442
-40,20257088;-17,78390496
-40,20233508;-17,78441499
-40,20197688;-17,78478804
-40,20152184;-17,78504598
-40,200993;-17,78525901
-40,20046416;-17,78535603
-40,19969196;-17,78524803
-40,19901588;-17,78520798
-40,19848704;-17,785305
-40,19785884;-17,78519502
-40,19706288;-17,78510997
-40,19660496;-17,78509098
-40,19607504;-17,78514201
-40,19556888;-17,78517
-40,19503788;-17,78512896
-40,19457996;-17,78506299
-40,19404896;-17,78504499
-40,19347188;-17,78516604
-40,19287284;-17,78556402
-40,19249088;-17,785845
-40,19208516;-17,78628699
-40,19189796;-17,786889
-40,19180796;-17,787537
-40,191669;-17,78811498
-40,19155488;-17,78871699
-40,19148684;-17,78915601
-40,19134788;-17,78975802
-40,19116104;-17,79031404
-40,191093;-17,79077601
-40,19092992;-17,79133203
-40,19086296;-17,79186303
-40,19079816;-17,79257997
-40,19068404;-17,793297
-40,19068908;-17,79378201
-40,19062104;-17,79422103
-40,19062608;-17,794683
-40,19058396;-17,79533001
-40,19049288;-17,795862
-40,19030496;-17,79637203
-40,19026392;-17,79704199
-40,19024412;-17,79750396
-40,18996008;-17,79799104
-40,18957812;-17,798364
-40,18924296;-17,79866703
-40,18874112;-17,799111
-40,18828608;-17,79936903
-40,18782996;-17,79955803
-40,18717908;-17,79956397
-40,18674312;-17,79938298
-40,18621104;-17,79915699
-40,18563108;-17,79904701
-40,18512384;-17,79893604
-40,18447116;-17,79877998
-40,18398912;-17,798715
-40,183407;-17,79839703
-40,18289688;-17,79805503
-40,18241484;-17,79799104
-40,181886;-17,798157
-40,181454;-17,79832296
-40,18099716;-17,79841899
-40,18051512;-17,79842304
-40,18005612;-17,79833502
-40,17959784;-17,79831603
-40,17892284;-17,79836904
-40,17839292;-17,798373
-40,17788604;-17,79830901
-40,17735396;-17,798175
-40,17679884;-17,79811101
-40,17626784;-17,79802299
-40,17571416;-17,79802803
-40,17511296;-17,79824097
-40,174632;-17,79838398
-40,17398112;-17,79836697
-40,17299292;-17,79837597
-40,17248496;-17,79821901
-40,17202704;-17,79817698
-40,17154284;-17,79804297
-40,17067308;-17,79772698
-40,17021408;-17,79763896
-40,16973096;-17,79759702
-40,16867004;-17,79751404
-40,16813904;-17,79749604
-40,16763216;-17,79738498
-40,16717208;-17,79720498
-40,16654316;-17,79695604
-40,16610684;-17,79672897
-40,16574216;-17,79636303
-40,16552112;-17,79597297
-40,16530008;-17,79555897
-40,16510208;-17,79507603
-40,16492892;-17,794638
-40,16461212;-17,79424902
-40,16422296;-17,79392898
-40,16376612;-17,79397902
-40,163409;-17,79444396
-40,16295504;-17,79484104
-40,16264508;-17,79521301
-40,16245608;-17,79565401
-40,16217204;-17,796141
-40,16191212;-17,79667497
-40,16148084;-17,796933
-40,16109888;-17,797329
-40,16067012;-17,79791004
-40,160385;-17,79828201
-40,16000412;-17,79876999
-40,15983996;-17,79925599
-40,15972512;-17,79983496
-40,15968192;-17,80034301
-40,159638;-17,80078203
-40,15976292;-17,80124301
-40,16003184;-17,80161003
-40,160043;-17,80274196
-40,15995192;-17,80329699
-40,15986012;-17,803782
-40,15976904;-17,80429104
-40,15965312;-17,80479999
-40,15920384;-17,80568199
-40,15882692;-17,80660899
-40,15868688;-17,80707204
-40,158378;-17,80756002
-40,15811808;-17,80811604
-40,15793016;-17,80860303
-40,15759716;-17,80904502
-40,15726416;-17,80944003
-40,15702692;-17,80988103
-40,15688616;-17,81032104
-40,15689084;-17,81078301
-40,156992;-17,81124399
-40,15745388;-17,81163198
-40,15779516;-17,81197596
-40,15799316;-17,81252802
-40,15819008;-17,81298801
-40,15829088;-17,81342604
-40,158441;-17,81395596
-40,15873296;-17,81430003
-40,15905012;-17,81461998
-40,15924704;-17,81507997
-40,15949184;-17,81547003
-40,15976184;-17,81595297
-40,16008008;-17,81643501
-40,16037384;-17,81691696
-40,16069208;-17,817399
-40,16098584;-17,81783604
-40,161231;-17,818272
-40,16145312;-17,81877798
-40,16174688;-17,81919099
-40,16199312;-17,81978904
-40,162122;-17,82059598
-40,16210292;-17,82110502
-40,16210796;-17,82165897
-40,16220984;-17,82218898
-40,16233584;-17,82281097
-40,16241396;-17,82329598
-40,16246796;-17,82389601
-40,162473;-17,82444996
-40,16252592;-17,82497997
-40,16260404;-17,82546498
-40,16270592;-17,82608697
-40,16275884;-17,82659502
-40,162716;-17,82710298
-40,16272212;-17,82770301
-40,16279916;-17,82821097
-40,16294784;-17,82867096
-40,16314584;-17,82915399
-40,16349;-17,82984402
-40,16366388;-17,83035099
-40,16391084;-17,83090296
-40,16413188;-17,83133901
-40,16437704;-17,83172997
-40,16464596;-17,83209699
-40,165011;-17,83243998
-40,16532816;-17,83283004
-40,16571804;-17,83326501
-40,16611008;-17,83390797
-40,16650212;-17,83450503
-40,16674692;-17,83494099
-40,16696904;-17,83540098
-40,16719008;-17,83583802
-40,16748312;-17,83625103
-40,16770416;-17,83666503
-40,167999;-17,83717002
-40,16822004;-17,83758402
-40,16853792;-17,83804302
-40,16885508;-17,838432
-40,16919492;-17,838729
-40,16958408;-17,839026
-40,17002184;-17,83941498
-40,170609;-17,84031003
-40,17105108;-17,84109096
-40,17134412;-17,84145798
-40,17154104;-17,84187198
-40,17164184;-17,84233296
-40,171743;-17,84277099
-40,17210804;-17,84313702
-40,17254616;-17,84357199
-40,17288816;-17,84398401
-40,17318084;-17,84439702
-40,17345192;-17,84494899
-40,17369816;-17,84540898
-40,17396708;-17,84584503
-40,17418884;-17,84628198
-40,17438612;-17,84669598
-40,17453516;-17,84720196
-40,174614;-17,84784798
-40,17461904;-17,84831004
-40,17469608;-17,84881701
-40,17448404;-17,84934999
-40,17407796;-17,84977002
-40,17372012;-17,850096
-40,17324708;-17,85106998
-40,173201;-17,85123198
-40,19904216;-17,89623396
-40,22222508;-17,97961104
-40,22247708;-17,97957702
-40,22280288;-17,97953697
-40,22333316;-17,979462
-40,22391096;-17,97927201
-40,22441496;-17,97908301
-40,22496792;-17,97886998
-40,22542512;-17,97872697
-40,22590716;-17,97863004
-40,226436;-17,97848703
-40,22689284;-17,97836697
-40,22735004;-17,97822396
-40,22797608;-17,97807996
-40,228506;-17,97798204
-40,22906112;-17,97793101
-40,22956584;-17,97781104
-40,23007092;-17,97759801
-40,23055188;-17,97750099
-40,23103284;-17,97735798
-40,23149112;-17,97726204
-40,23204408;-17,97707196
-40,23252396;-17,97681303
-40,232907;-17,97653304
-40,23333792;-17,97625098
-40,23376992;-17,97601599
-40,23417816;-17,97578199
-40,23451116;-17,97529401
-40,234797;-17,97492096
-40,235301;-17,97468597
-40,23578304;-17,97458904
-40,23628884;-17,97456096
-40,23677088;-17,97451002
-40,23735012;-17,97452802
-40,237857;-17,97452298
-40,23838692;-17,974449
-40,23884304;-17,97423696
-40,23927504;-17,97395598
-40,239756;-17,97383601
-40,24023696;-17,973693
-40,24066896;-17,97348096
-40,24124712;-17,97333696
-40,24170396;-17,973171
-40,24223388;-17,97307299
-40,24274004;-17,97299901
-40,24322208;-17,97299496
-40,24372896;-17,97305904
-40,24421208;-17,97307803
-40,24474416;-17,97316497
-40,24525212;-17,97332202
-40,24576008;-17,97341004
-40,246218;-17,97335901
-40,24677312;-17,97335397
-40,24737612;-17,97337098
-40,24836504;-17,97336198
-40,24894284;-17,97319503
-40,24939896;-17,97295896
-40,24995084;-17,97272298
-40,250457;-17,97267204
-40,25108484;-17,97266601
-40,25159208;-17,972685
-40,25204892;-17,97256503
-40,25257812;-17,97237504
-40,25298492;-17,97209397
-40,25348784;-17,97172002
-40,25387088;-17,97143904
-40,25425392;-17,97113502
-40,25463696;-17,97085503
-40,25501892;-17,97045804
-40,25540088;-17,97008499
-40,25573496;-17,96966604
-40,25611692;-17,96929299
-40,256595;-17,968896
-40,25695284;-17,96854599
-40,25745684;-17,96819499
-40,25783988;-17,96793804
-40,25810088;-17,96754303
-40,25855484;-17,967123
-40,25884104;-17,96675004
-40,25919996;-17,96646996
-40,25972592;-17,96600304
-40,26013092;-17,96556096
-40,26048984;-17,96525703
-40,26092184;-17,96497596
-40,26144888;-17,96462397
-40,26214296;-17,96410998
-40,26269484;-17,96382702
-40,26310308;-17,96359302
-40,26353508;-17,96340402
-40,26394296;-17,96314599
-40,26442104;-17,96279499
-40,26490092;-17,96248998
-40,26538116;-17,96223096
-40,26586104;-17,96199597
-40,26634092;-17,96180697
-40,26696696;-17,96161599
-40,26747312;-17,96161104
-40,26795696;-17,96169897
-40,26846384;-17,961786
-40,26894804;-17,96185098
-40,26945492;-17,96196204
-40,26996288;-17,96204898
-40,27054284;-17,96215896
-40,27119588;-17,96229099
-40,27165812;-17,962587
-40,27257684;-17,96285502
-40,27306104;-17,96294304
-40,27356792;-17,96298399
-40,27409784;-17,96288697
-40,27477104;-17,96265
-40,27532292;-17,96238999
-40,27587588;-17,9622
-40,27642704;-17,96189499
-40,27688208;-17,96154399
-40,27728888;-17,96119398
-40,27771908;-17,96084298
-40,27810284;-17,96058504
-40,27851;-17,96035104
-40,27915692;-17,95988304
-40,279707;-17,95946202
-40,280139;-17,95917996
-40,28054616;-17,95892202
-40,28097708;-17,958618
-40,28143104;-17,95822101
-40,28181408;-17,95784796
-40,28224392;-17,95745097
-40,28262588;-17,95707801
-40,28329188;-17,95624101
-40,28352984;-17,955846
-40,28395896;-17,95542597
-40,28429304;-17,95507596
-40,28465196;-17,95479597
-40,28510592;-17,95437603
-40,28553504;-17,95383999
-40,28582088;-17,95349097
-40,28620392;-17,95323402
-40,286709;-17,95302099
-40,28718996;-17,95292397
-40,28769504;-17,95277997
-40,28829804;-17,95277502
-40,28880384;-17,95265397
-40,28942808;-17,95239396
-40,28988312;-17,95206699
-40,29012;-17,95167198
-40,29026004;-17,95123197
-40,29044616;-17,95053699
-40,29051096;-17,94984399
-40,29033384;-17,94908304
-40,29008688;-17,94855501
-40,28988996;-17,94814101
-40,28976504;-17,94770397
-40,28961312;-17,94708198
-40,28987304;-17,94657096
-40,29032916;-17,94635901
-40,290786;-17,94617001
-40,29126588;-17,94598002
-40,29179688;-17,94597498
-40,29237612;-17,94599298
-40,29310116;-17,94612402
-40,29360804;-17,94616497
-40,29418692;-17,94616002
-40,29476688;-17,94622302
-40,295322;-17,94624102
-40,29582816;-17,94618999
-40,29642792;-17,94592998
-40,29688512;-17,94576402
-40,29734196;-17,94562101
-40,29794316;-17,94543102
-40,29873912;-17,94544596
-40,29934284;-17,94548601
-40,29982596;-17,94552804
-40,30035696;-17,94561498
-40,30093908;-17,94583998
-40,30152084;-17,94615804
-40,30193412;-17,94638502
-40,30246692;-17,94661002
-40,30304796;-17,94676599
-40,30346016;-17,94697002
-40,30389612;-17,94712797
-40,30440516;-17,94733002
-40,30500816;-17,94732399
-40,30561008;-17,94724902
-40,30616412;-17,94712797
-40,30656912;-17,94668598
-40,30683012;-17,94631401
-40,30718904;-17,945964
-40,30780716;-17,945127
-40,30816212;-17,94452301
-40,30827696;-17,94396699
-40,30856208;-17,94350304
-40,308822;-17,94306204
-40,30915608;-17,94266604
-40,30944012;-17,94220101
-40,30970004;-17,94169098
-40,30993692;-17,94129597
-40,31022096;-17,94080799
-40,31057916;-17,94038904
-40,31091216;-17,93999304
-40,31122212;-17,93966697
-40,31150796;-17,939295
-40,31205984;-17,93901204
-40,31251812;-17,93903103
-40,3137;-17,93901897
-40,31440092;-17,93910501
-40,31481312;-17,939331
-40,31517816;-17,939628
-40,31559108;-17,93983203
-40,31609904;-17,93996496
-40,31665488;-17,94012201
-40,31723592;-17,94027798
-40,31769492;-17,94038796
-40,31825184;-17,94052197
-40,31875908;-17,94053997
-40,31924004;-17,94041901
-40,319793;-17,94029904
-40,32022608;-17,94013299
-40,32075492;-17,93996604
-40,32121104;-17,93982303
-40,32171612;-17,93961
-40,32231588;-17,93934999
-40,32279612;-17,93906802
-40,323348;-17,938809
-40,32375516;-17,93859696
-40,32413712;-17,938224
-40,32442296;-17,93787498
-40,32470808;-17,93743299
-40,32499284;-17,93701503
-40,32527796;-17,93661903
-40,32553896;-17,93622402
-40,32584784;-17,93573604
-40,32608292;-17,93522601
-40,32636696;-17,934669
-40,32662688;-17,93418102
-40,32696096;-17,93380896
-40,32743796;-17,93336499
-40,32786816;-17,93294496
-40,32812916;-17,93257299
-40,328487;-17,93220003
-40,32898884;-17,93178
-40,329468;-17,93147499
-40,33028304;-17,93100501
-40,33064196;-17,93070099
-40,33107108;-17,93025801
-40,33142892;-17,92986201
-40,33190484;-17,92927998
-40,33216512;-17,92877004
-40,332474;-17,92830501
-40,33268604;-17,92788696
-40,332996;-17,92753803
-40,33335492;-17,92723401
-40,33376208;-17,92697598
-40,334121;-17,926695
-40,33457712;-17,92652904
-40,33503504;-17,92645497
-40,335516;-17,92635804
-40,33602216;-17,92630701
-40,33659996;-17,92623204
-40,33773396;-17,92622097
-40,33879416;-17,92607202
-40,33932192;-17,92588203
-40,339899;-17,92564497
-40,340475;-17,92543104
-40,34093112;-17,92519596
-40,34150712;-17,92495899
-40,34193912;-17,92470096
-40,34270412;-17,924139
-40,34316096;-17,92395
-40,34364084;-17,92378404
-40,34414592;-17,92364004
-40,34462688;-17,92351998
-40,34510892;-17,92342296
-40,34573496;-17,92332396
-40,346217;-17,92329597
-40,34691684;-17,92333503
-40,34737584;-17,92342296
-40,34788416;-17,92353402
-40,348296;-17,92373697
-40,34873196;-17,92389501
-40,349169;-17,92409796
-40,34948688;-17,92451097
-40,34973312;-17,92494702
-40,35000204;-17,92536003
-40,35017592;-17,92579698
-40,35022884;-17,92625796
-40,35049992;-17,92676304
-40,35072204;-17,92719999
-40,35096684;-17,92758996
-40,35126096;-17,92800297
-40,35165084;-17,92829898
-40,35201516;-17,92857204
-40,35242808;-17,92882197
-40,35279384;-17,92914201
-40,35313584;-17,92953099
-40,35359484;-17,92964196
-40,35407796;-17,92970604
-40,35475512;-17,92979199
-40,35576888;-17,92987398
-40,35629916;-17,92986903
-40,357215;-17,92976697
-40,35764592;-17,92950903
-40,35807684;-17,92922796
-40,35850884;-17,92901502
-40,35894084;-17,92882602
-40,35937212;-17,92854504
-40,35980304;-17,92824003
-40,36016088;-17,92791396
-40,36049604;-17,92761003
-40,36097412;-17,92719
-40,36135608;-17,92686204
-40,36181004;-17,92646496
-40,36214412;-17,92611603
-40,36252608;-17,92571904
-40,36288392;-17,92539198
-40,36326588;-17,92506501
-40,36372092;-17,92473696
-40,36429584;-17,92440801
-40,36470192;-17,924058
-40,36506012;-17,923662
-40,36544208;-17,92333503
-40,36587408;-17,92307601
-40,36637808;-17,92286298
-40,36688316;-17,92276596
-40,36748616;-17,92276002
-40,36821192;-17,92291401
-40,36867308;-17,92318698
-40,36903812;-17,92350603
-40,36942692;-17,92375596
-40,36979196;-17,92403001
-40,370157;-17,92437201
-40,370571;-17,92466802
-40,37100804;-17,92494099
-40,37139612;-17,92519101
-40,37183388;-17,92548702
-40,37219892;-17,92575999
-40,37278212;-17,92617003
-40,37321988;-17,92648899
-40,37372892;-17,92671498
-40,374189;-17,92691802
-40,37465016;-17,92709802
-40,37508612;-17,92727802
-40,37552208;-17,92743597
-40,37615208;-17,92768302
-40,37682816;-17,92772298
-40,37738184;-17,92771704
-40,37786388;-17,92764297
-40,37897304;-17,92763199
-40,37943096;-17,92755801
-40,38000912;-17,92750599
-40,38063588;-17,92745298
-40,381191;-17,92744704
-40,38164892;-17,92746603
-40,38215616;-17,92750698
-40,382712;-17,92759401
-40,38329304;-17,92774899
-40,38382512;-17,92795203
-40,38426108;-17,92810899
-40,38484212;-17,92821897
-40,38541704;-17,92793601
-40,38582492;-17,92770102
-40,386231;-17,92735002
-40,38661188;-17,92693098
-40,38680016;-17,92648998
-40,38706116;-17,92604898
-40,38741792;-17,92562904
-40,38780096;-17,92532502
-40,38825384;-17,92492803
-40,38868404;-17,92453104
-40,388994;-17,92415898
-40,38949512;-17,92366902
-40,38995196;-17,92361799
-40,39050708;-17,92356597
-40,39096392;-17,92346904
-40,39147008;-17,92344096
-40,39566696;-17,92339803
-40,39617204;-17,92330002
-40,39662996;-17,92327203
-40,39742592;-17,92321803
-40,39800408;-17,923212
-40,39850988;-17,92316097
-40,39908912;-17,92315503
-40,39957296;-17,92324197
-40,40024904;-17,92332801
-40,40087796;-17,92346004
-40,40162712;-17,92363698
-40,40215992;-17,92379304
-40,40264304;-17,92388097
-40,40324784;-17,92408203
-40,40378316;-17,9244
-40,40412408;-17,92472004
-40,40453592;-17,92492299
-40,40490096;-17,92519704
-40,405338;-17,92539999
-40,40579808;-17,92555704
-40,40620992;-17,92575999
-40,406742;-17,92591704
-40,40732304;-17,92604898
-40,40807004;-17,92604196
-40,40859996;-17,92594404
-40,410144;-17,92592802
-40,410603;-17,92599201
-40,41110988;-17,926056
-40,41161784;-17,92621296
-40,412151;-17,92643796
-40,41268416;-17,92661796
-40,41319212;-17,92672803
-40,41367488;-17,92679202
-40,41413388;-17,926857
-40,41466488;-17,92689696
-40,41519588;-17,92689201
-40,41567792;-17,92684098
-40,41635184;-17,92671804
-40,41680904;-17,92659798
-40,41728892;-17,92643103
-40,41784116;-17,92619496
-40,41832104;-17,92598202
-40,41875304;-17,92576998
-40,41935388;-17,925579
-40,41983484;-17,92548198
-40,42036512;-17,92536102
-40,42084608;-17,92523997
-40,42135116;-17,92512
-40,42204812;-17,92488096
-40,42257588;-17,92464498
-40,42315188;-17,92438497
-40,42365588;-17,92421802
-40,42408896;-17,92405197
-40,42464192;-17,92395396
-40,42509984;-17,92387998
-40,42558116;-17,92376001
-40,42603692;-17,92359297
-40,42646892;-17,92340397
-40,42709388;-17,92321299
-40,42757484;-17,92309203
-40,42827288;-17,92289997
-40,42882584;-17,92275597
-40,42937808;-17,92256598
-40,42992996;-17,92225998
-40,43033712;-17,92200204
-40,43067012;-17,92160604
-40,43112408;-17,92120797
-40,431555;-17,92090404
-40,431987;-17,920737
-40,43244384;-17,92061703
-40,43369808;-17,92060398
-40,4343;-17,92055196
-40,43560284;-17,92053801
-40,43622996;-17,92057797
-40,43668788;-17,92050399
-40,43721708;-17,92042902
-40,43791512;-17,92023696
-40,43849292;-17,92020798
-40,43895084;-17,92015704
-40,43948112;-17,92010502
-40,43996208;-17,91998496
-40,44044196;-17,91979497
-40,44084984;-17,91958302
-40,44128184;-17,91941697
-40,441788;-17,91931896
-40,44222;-17,91912996
-40,44274812;-17,91896301
-40,44320712;-17,91900396
-40,444461;-17,918991
-40,44508704;-17,91886896
-40,445568;-17,91874899
-40,44602484;-17,91865098
-40,44672288;-17,91855198
-40,44746988;-17,91847503
-40,44807288;-17,91844497
-40,44882096;-17,91850698
-40,44940092;-17,91859302
-40,44990888;-17,918703
-40,45053816;-17,91885798
-40,45099788;-17,91903798
-40,45145796;-17,91919503
-40,45187088;-17,91942102
-40,45233096;-17,91960102
-40,45288788;-17,91978003
-40,45334904;-17,91996003
-40,45383216;-17,92002402
-40,45429116;-17,920089
-40,45479804;-17,92015299
-40,45561992;-17,92028196
-40,45624812;-17,920368
-40,45677984;-17,92050102
-40,45721616;-17,92070397
-40,45777416;-17,92092897
-40,45835592;-17,92126998
-40,45891608;-17,92170198
-40,45930596;-17,92199799
-40,45967208;-17,92241001
-40,45991796;-17,92279998
-40,46014008;-17,92323702
-40,46041116;-17,92376496
-40,46058612;-17,92429398
-40,46071212;-17,924778
-40,46081508;-17,92530801
-40,46096592;-17,92583703
-40,46101992;-17,926344
-40,46102604;-17,92685196
-40,46124888;-17,92735803
-40,46149584;-17,92786302
-40,46171796;-17,92834596
-40,46201208;-17,92868904
-40,46244804;-17,92891503
-40,46285592;-17,92870299
-40,46328612;-17,92835199
-40,46369292;-17,92807101
-40,46417208;-17,92778904
-40,46469984;-17,92757502
-40,46515596;-17,92736298
-40,46568408;-17,92712601
-40,46625792;-17,92670499
-40,46659092;-17,92623897
-40,46690016;-17,92584396
-40,46725692;-17,92549296
-40,46751792;-17,92509804
-40,46780196;-17,92460997
-40,46811084;-17,924238
-40,46839596;-17,923842
-40,46868108;-17,92349298
-40,46898996;-17,92307403
-40,46924988;-17,922609
-40,46955804;-17,92212102
-40,46984208;-17,92167903
-40,46998212;-17,92119303
-40,47021792;-17,92075203
-40,47050196;-17,920287
-40,47085908;-17,919891
-40,47119316;-17,91956403
-40,471551;-17,91926001
-40,47188508;-17,91895599
-40,47233904;-17,91853596
-40,472721;-17,91818496
-40,47312708;-17,91790398
-40,47358212;-17,91762201
-40,47408612;-17,91740898
-40,47451812;-17,917173
-40,47504516;-17,91691398
-40,47547608;-17,91660897
-40,47583392;-17,916282
-40,47621588;-17,91595503
-40,47669288;-17,91551097
-40,47709896;-17,91515997
-40,47745788;-17,91487899
-40,47781608;-17,91455202
-40,47812496;-17,91415602
-40,47843492;-17,91383004
-40,47881688;-17,91350298
-40,47914916;-17,91308304
-40,47941016;-17,91266499
-40,47967116;-17,91226998
-40,48000488;-17,91194301
-40,48045596;-17,91136098
-40,48071516;-17,91084996
-40,48102512;-17,91052398
-40,48145496;-17,910126
-40,48188408;-17,90970597
-40,48228692;-17,90914797
-40,48283808;-17,90881902
-40,48329492;-17,90865198
-40,48403904;-17,90836704
-40,48449516;-17,90820099
-40,48494984;-17,90791902
-40,48545492;-17,90777502
-40,48598412;-17,90763102
-40,48668288;-17,90755398
-40,48800912;-17,90754003
-40,48856316;-17,90748801
-40,48911792;-17,90750502
-40,48981704;-17,90749701
-40,490325;-17,90758404
-40,49102484;-17,90769204
-40,49146296;-17,90796501
-40,491972;-17,90821296
-40,49240904;-17,90843904
-40,49286984;-17,90871201
-40,49328312;-17,90891496
-40,49372196;-17,90932599
-40,49459784;-17,91005499
-40,49520516;-17,91032598
-40,49569008;-17,91055197
-40,49619912;-17,91080001
-40,49678088;-17,911071
-40,49731512;-17,91134199
-40,49784612;-17,91142902
-40,49852184;-17,91149103
-40,49907912;-17,91162396
-40,49956188;-17,91171099
-40,50013896;-17,91166401
-40,50096696;-17,91158796
-40,50147096;-17,91146601
-40,50190116;-17,911206
-40,50244908;-17,91082899
-40,50282996;-17,91052398
-40,503186;-17,91015003
-40,50354096;-17,90973
-40,50397116;-17,90946999
-40,50442692;-17,90934804
-40,50487908;-17,909019
-40,50537984;-17,90868897
-40,50593208;-17,90851896
-40,50655488;-17,90828001
-40,50698616;-17,90808903
-40,50758484;-17,90789598
-40,50791712;-17,90754597
-40,50836892;-17,90712396
-40,50870084;-17,90677296
-40,50888588;-17,90630901
-40,50919116;-17,90572797
-40,50944892;-17,90526303
-40,50973008;-17,90472897
-40,50996408;-17,90431002
-40,51041084;-17,90358903
-40,51057284;-17,90317098
-40,51068588;-17,90268498
-40,51077408;-17,90215299
-40,51085904;-17,901414
-40,51102104;-17,90092701
-40,51115712;-17,90041698
-40,51131912;-17,89995402
-40,511529;-17,89953597
-40,51181196;-17,89909299
-40,51202184;-17,89867503
-40,51232604;-17,89809399
-40,51263204;-17,89762797
-40,51291608;-17,89725501
-40,51317492;-17,89688196
-40,51345788;-17,89648596
-40,51379016;-17,89613496
-40,514193;-17,89566804
-40,51452384;-17,89529499
-40,51488096;-17,89496703
-40,51503684;-17,89480503
-40,51528416;-17,89456896
-40,51571112;-17,894124
-40,51616184;-17,89368003
-40,51647;-17,89332903
-40,51687284;-17,89288497
-40,51722996;-17,892603
-40,51770696;-17,892297
-40,51818684;-17,89217496
-40,51873908;-17,89205103
-40,51924308;-17,89192899
-40,52093004;-17,89190496
-40,52189088;-17,89175304
-40,522563;-17,89158204
-40,52325888;-17,89136496
-40,52593296;-17,89132698
-40,52660796;-17,89136298
-40,52711592;-17,89147098
-40,52760012;-17,89162596
-40,52808396;-17,89175799
-40,52854404;-17,89193601
-40,52900484;-17,89213698
-40,52953908;-17,89238304
-40,53026592;-17,89262604
-40,53072708;-17,892828
-40,53123612;-17,89302798
-40,53181788;-17,89327296
-40,53235104;-17,89347402
-40,53288384;-17,89362702
-40,53336804;-17,89380504
-40,53392496;-17,89398198
-40,53453084;-17,89418097
-40,53501504;-17,89433496
-40,53547692;-17,894583
-40,53594096;-17,89499097
-40,53650112;-17,89537599
-40,53689208;-17,89571601
-40,53714012;-17,89617402
-40,53726792;-17,89663401
-40,537395;-17,89706997
-40,53762;-17,89762104
-40,53772404;-17,89808004
-40,53821904;-17,89894998
-40,53856392;-17,89943004
-40,53881088;-17,89984098
-40,53905784;-17,90022996
-40,53923316;-17,90064297
-40,53948012;-17,90103096
-40,54030308;-17,90122698
-40,54086108;-17,90151903
-40,54125096;-17,90176797
-40,54185792;-17,90208198
-40,54260996;-17,90241696
-40,54307292;-17,90271099
-40,54353516;-17,90298099
-40,54419216;-17,90341002
-40,544631;-17,90375004
-40,54497408;-17,904114
-40,54531788;-17,90454699
-40,54580604;-17,90493201
-40,54707288;-17,90581401
-40,54760784;-17,90615196
